comunidades_y_ciudades_autónomas;año;precio_m2;salario_mensual_joven;superficie_util;metros_posibles;diferencia_m2
02 Aragon;2022;1333;1836.99;Menos de 46 m2;1.38;1.38
02 Aragon;2022;1333;1836.99;Menos de 46 m2;1.38;1.38
02 Aragon;2022;1333;1836.99;Menos de 46 m2;1.38;1.38
02 Aragon;2022;1333;1836.99;Entre 46 y 75 m2;1.38;1.38
02 Aragon;2022;1333;1836.99;Entre 46 y 75 m2;1.38;1.38
02 Aragon;2022;1333;1836.99;Entre 46 y 75 m2;1.38;1.38
02 Aragon;2022;1333;1836.99;Entre 46 y 75 m2;1.38;1.38
02 Aragon;2022;1333;1836.99;Entre 46 y 75 m2;1.38;1.38
02 Aragon;2022;1333;1836.99;Entre 46 y 75 m2;1.38;1.38
02 Aragon;2022;1333;1836.99;Entre 46 y 75 m2;1.38;1.38
02 Aragon;2022;1333;1836.99;Entre 46 y 75 m2;1.38;1.38
02 Aragon;2022;1333;1836.99;Entre 76 y 105 m2;1.38;1.38
02 Aragon;2022;1333;1836.99;Entre 76 y 105 m2;1.38;1.38
02 Aragon;2022;1333;1836.99;Entre 76 y 105 m2;1.38;1.38
02 Aragon;2022;1333;1836.99;Entre 76 y 105 m2;1.38;1.38
02 Aragon;2022;1333;1836.99;Entre 76 y 105 m2;1.38;1.38
02 Aragon;2022;1333;1836.99;Entre 76 y 105 m2;1.38;1.38
02 Aragon;2022;1333;1836.99;Entre 76 y 105 m2;1.38;1.38
02 Aragon;2022;1333;1836.99;Entre 106 y 150 m2;1.38;1.38
02 Aragon;2022;1333;1836.99;Entre 106 y 150 m2;1.38;1.38
02 Aragon;2022;1333;1836.99;Entre 106 y 150 m2;1.38;1.38
02 Aragon;2022;1333;1836.99;Entre 106 y 150 m2;1.38;1.38
02 Aragon;2022;1333;1836.99;Entre 106 y 150 m2;1.38;1.38
02 Aragon;2022;1333;1836.99;Entre 106 y 150 m2;1.38;1.38
02 Aragon;2022;1333;1836.99;Entre 106 y 150 m2;1.38;1.38
02 Aragon;2022;1333;1836.99;Entre 106 y 150 m2;1.38;1.38
02 Aragon;2022;1333;1836.99;Más de 150 m2;1.38;1.38
02 Aragon;2022;1333;1836.99;Más de 150 m2;1.38;1.38
02 Aragon;2022;1333;1836.99;Más de 150 m2;1.38;1.38
02 Aragon;2022;1333;1836.99;Más de 150 m2;1.38;1.38
02 Aragon;2022;1333;1836.99;Más de 150 m2;1.38;1.38
02 Aragon;2022;1333;1836.99;Más de 150 m2;1.38;1.38
02 Aragon;2022;1333;1836.99;Más de 150 m2;1.38;1.38
02 Aragon;2022;1333;1836.99;Más de 150 m2;1.38;1.38
03 Asturias, Principado De;2022;1343;1836.99;Total;1.37;1.37
03 Asturias, Principado De;2022;1343;1836.99;Total;1.37;1.37
03 Asturias, Principado De;2022;1343;1836.99;Total;1.37;1.37
03 Asturias, Principado De;2022;1343;1836.99;Total;1.37;1.37
03 Asturias, Principado De;2022;1343;1836.99;Total;1.37;1.37
03 Asturias, Principado De;2022;1343;1836.99;Total;1.37;1.37
03 Asturias, Principado De;2022;1343;1836.99;Total;1.37;1.37
03 Asturias, Principado De;2022;1343;1836.99;Total;1.37;1.37
03 Asturias, Principado De;2022;1343;1836.99;Menos de 46 m2;1.37;1.37
03 Asturias, Principado De;2022;1343;1836.99;Menos de 46 m2;1.37;1.37
03 Asturias, Principado De;2022;1343;1836.99;Menos de 46 m2;1.37;1.37
03 Asturias, Principado De;2022;1343;1836.99;Menos de 46 m2;1.37;1.37
03 Asturias, Principado De;2022;1343;1836.99;Menos de 46 m2;1.37;1.37
03 Asturias, Principado De;2022;1343;1836.99;Entre 46 y 75 m2;1.37;1.37
03 Asturias, Principado De;2022;1343;1836.99;Entre 46 y 75 m2;1.37;1.37
03 Asturias, Principado De;2022;1343;1836.99;Entre 46 y 75 m2;1.37;1.37
03 Asturias, Principado De;2022;1343;1836.99;Entre 46 y 75 m2;1.37;1.37
03 Asturias, Principado De;2022;1343;1836.99;Entre 46 y 75 m2;1.37;1.37
03 Asturias, Principado De;2022;1343;1836.99;Entre 46 y 75 m2;1.37;1.37
03 Asturias, Principado De;2022;1343;1836.99;Entre 46 y 75 m2;1.37;1.37
03 Asturias, Principado De;2022;1343;1836.99;Entre 76 y 105 m2;1.37;1.37
03 Asturias, Principado De;2022;1343;1836.99;Entre 76 y 105 m2;1.37;1.37
03 Asturias, Principado De;2022;1343;1836.99;Entre 76 y 105 m2;1.37;1.37
03 Asturias, Principado De;2022;1343;1836.99;Entre 76 y 105 m2;1.37;1.37
03 Asturias, Principado De;2022;1343;1836.99;Entre 76 y 105 m2;1.37;1.37
03 Asturias, Principado De;2022;1343;1836.99;Entre 76 y 105 m2;1.37;1.37
03 Asturias, Principado De;2022;1343;1836.99;Entre 76 y 105 m2;1.37;1.37
03 Asturias, Principado De;2022;1343;1836.99;Entre 76 y 105 m2;1.37;1.37
03 Asturias, Principado De;2022;1343;1836.99;Entre 106 y 150 m2;1.37;1.37
03 Asturias, Principado De;2022;1343;1836.99;Entre 106 y 150 m2;1.37;1.37
03 Asturias, Principado De;2022;1343;1836.99;Entre 106 y 150 m2;1.37;1.37
03 Asturias, Principado De;2022;1343;1836.99;Entre 106 y 150 m2;1.37;1.37
03 Asturias, Principado De;2022;1343;1836.99;Entre 106 y 150 m2;1.37;1.37
03 Asturias, Principado De;2022;1343;1836.99;Entre 106 y 150 m2;1.37;1.37
03 Asturias, Principado De;2022;1343;1836.99;Entre 106 y 150 m2;1.37;1.37
03 Asturias, Principado De;2022;1343;1836.99;Entre 106 y 150 m2;1.37;1.37
03 Asturias, Principado De;2022;1343;1836.99;Más de 150 m2;1.37;1.37
03 Asturias, Principado De;2022;1343;1836.99;Más de 150 m2;1.37;1.37
03 Asturias, Principado De;2022;1343;1836.99;Más de 150 m2;1.37;1.37
03 Asturias, Principado De;2022;1343;1836.99;Más de 150 m2;1.37;1.37
03 Asturias, Principado De;2022;1343;1836.99;Más de 150 m2;1.37;1.37
03 Asturias, Principado De;2022;1343;1836.99;Más de 150 m2;1.37;1.37
03 Asturias, Principado De;2022;1343;1836.99;Más de 150 m2;1.37;1.37
03 Asturias, Principado De;2022;1343;1836.99;Más de 150 m2;1.37;1.37
04 Balears, Illes;2022;3625;1836.99;Total;0.51;0.51
04 Balears, Illes;2022;3625;1836.99;Total;0.51;0.51
04 Balears, Illes;2022;3625;1836.99;Total;0.51;0.51
04 Balears, Illes;2022;3625;1836.99;Total;0.51;0.51
04 Balears, Illes;2022;3625;1836.99;Total;0.51;0.51
04 Balears, Illes;2022;3625;1836.99;Total;0.51;0.51
04 Balears, Illes;2022;3625;1836.99;Total;0.51;0.51
04 Balears, Illes;2022;3625;1836.99;Total;0.51;0.51
04 Balears, Illes;2022;3625;1836.99;Menos de 46 m2;0.51;0.51
04 Balears, Illes;2022;3625;1836.99;Menos de 46 m2;0.51;0.51
04 Balears, Illes;2022;3625;1836.99;Menos de 46 m2;0.51;0.51
04 Balears, Illes;2022;3625;1836.99;Menos de 46 m2;0.51;0.51
04 Balears, Illes;2022;3625;1836.99;Menos de 46 m2;0.51;0.51
04 Balears, Illes;2022;3625;1836.99;Entre 46 y 75 m2;0.51;0.51
04 Balears, Illes;2022;3625;1836.99;Entre 46 y 75 m2;0.51;0.51
04 Balears, Illes;2022;3625;1836.99;Entre 46 y 75 m2;0.51;0.51
04 Balears, Illes;2022;3625;1836.99;Entre 46 y 75 m2;0.51;0.51
04 Balears, Illes;2022;3625;1836.99;Entre 46 y 75 m2;0.51;0.51
04 Balears, Illes;2022;3625;1836.99;Entre 46 y 75 m2;0.51;0.51
04 Balears, Illes;2022;3625;1836.99;Entre 46 y 75 m2;0.51;0.51
04 Balears, Illes;2022;3625;1836.99;Entre 76 y 105 m2;0.51;0.51
04 Balears, Illes;2022;3625;1836.99;Entre 76 y 105 m2;0.51;0.51
04 Balears, Illes;2022;3625;1836.99;Entre 76 y 105 m2;0.51;0.51
04 Balears, Illes;2022;3625;1836.99;Entre 76 y 105 m2;0.51;0.51
04 Balears, Illes;2022;3625;1836.99;Entre 76 y 105 m2;0.51;0.51
04 Balears, Illes;2022;3625;1836.99;Entre 76 y 105 m2;0.51;0.51
04 Balears, Illes;2022;3625;1836.99;Entre 76 y 105 m2;0.51;0.51
04 Balears, Illes;2022;3625;1836.99;Entre 76 y 105 m2;0.51;0.51
04 Balears, Illes;2022;3625;1836.99;Entre 106 y 150 m2;0.51;0.51
04 Balears, Illes;2022;3625;1836.99;Entre 106 y 150 m2;0.51;0.51
04 Balears, Illes;2022;3625;1836.99;Entre 106 y 150 m2;0.51;0.51
04 Balears, Illes;2022;3625;1836.99;Entre 106 y 150 m2;0.51;0.51
04 Balears, Illes;2022;3625;1836.99;Entre 106 y 150 m2;0.51;0.51
04 Balears, Illes;2022;3625;1836.99;Entre 106 y 150 m2;0.51;0.51
04 Balears, Illes;2022;3625;1836.99;Entre 106 y 150 m2;0.51;0.51
04 Balears, Illes;2022;3625;1836.99;Entre 106 y 150 m2;0.51;0.51
04 Balears, Illes;2022;3625;1836.99;Más de 150 m2;0.51;0.51
04 Balears, Illes;2022;3625;1836.99;Más de 150 m2;0.51;0.51
04 Balears, Illes;2022;3625;1836.99;Más de 150 m2;0.51;0.51
04 Balears, Illes;2022;3625;1836.99;Más de 150 m2;0.51;0.51
04 Balears, Illes;2022;3625;1836.99;Más de 150 m2;0.51;0.51
04 Balears, Illes;2022;3625;1836.99;Más de 150 m2;0.51;0.51
04 Balears, Illes;2022;3625;1836.99;Más de 150 m2;0.51;0.51
04 Balears, Illes;2022;3625;1836.99;Más de 150 m2;0.51;0.51
05 Canarias;2022;2099;1836.99;Total;0.88;0.88
05 Canarias;2022;2099;1836.99;Total;0.88;0.88
05 Canarias;2022;2099;1836.99;Total;0.88;0.88
05 Canarias;2022;2099;1836.99;Total;0.88;0.88
05 Canarias;2022;2099;1836.99;Total;0.88;0.88
05 Canarias;2022;2099;1836.99;Total;0.88;0.88
05 Canarias;2022;2099;1836.99;Total;0.88;0.88
05 Canarias;2022;2099;1836.99;Total;0.88;0.88
05 Canarias;2022;2099;1836.99;Total;0.88;0.88
05 Canarias;2022;2099;1836.99;Menos de 46 m2;0.88;0.88
05 Canarias;2022;2099;1836.99;Menos de 46 m2;0.88;0.88
05 Canarias;2022;2099;1836.99;Menos de 46 m2;0.88;0.88
05 Canarias;2022;2099;1836.99;Menos de 46 m2;0.88;0.88
05 Canarias;2022;2099;1836.99;Menos de 46 m2;0.88;0.88
05 Canarias;2022;2099;1836.99;Entre 46 y 75 m2;0.88;0.88
05 Canarias;2022;2099;1836.99;Entre 46 y 75 m2;0.88;0.88
05 Canarias;2022;2099;1836.99;Entre 46 y 75 m2;0.88;0.88
05 Canarias;2022;2099;1836.99;Entre 46 y 75 m2;0.88;0.88
05 Canarias;2022;2099;1836.99;Entre 46 y 75 m2;0.88;0.88
05 Canarias;2022;2099;1836.99;Entre 46 y 75 m2;0.88;0.88
05 Canarias;2022;2099;1836.99;Entre 46 y 75 m2;0.88;0.88
05 Canarias;2022;2099;1836.99;Entre 46 y 75 m2;0.88;0.88
05 Canarias;2022;2099;1836.99;Entre 76 y 105 m2;0.88;0.88
05 Canarias;2022;2099;1836.99;Entre 76 y 105 m2;0.88;0.88
05 Canarias;2022;2099;1836.99;Entre 76 y 105 m2;0.88;0.88
05 Canarias;2022;2099;1836.99;Entre 76 y 105 m2;0.88;0.88
05 Canarias;2022;2099;1836.99;Entre 76 y 105 m2;0.88;0.88
05 Canarias;2022;2099;1836.99;Entre 76 y 105 m2;0.88;0.88
05 Canarias;2022;2099;1836.99;Entre 76 y 105 m2;0.88;0.88
05 Canarias;2022;2099;1836.99;Entre 76 y 105 m2;0.88;0.88
05 Canarias;2022;2099;1836.99;Entre 76 y 105 m2;0.88;0.88
05 Canarias;2022;2099;1836.99;Entre 106 y 150 m2;0.88;0.88
05 Canarias;2022;2099;1836.99;Entre 106 y 150 m2;0.88;0.88
05 Canarias;2022;2099;1836.99;Entre 106 y 150 m2;0.88;0.88
05 Canarias;2022;2099;1836.99;Entre 106 y 150 m2;0.88;0.88
05 Canarias;2022;2099;1836.99;Entre 106 y 150 m2;0.88;0.88
05 Canarias;2022;2099;1836.99;Entre 106 y 150 m2;0.88;0.88
05 Canarias;2022;2099;1836.99;Entre 106 y 150 m2;0.88;0.88
05 Canarias;2022;2099;1836.99;Entre 106 y 150 m2;0.88;0.88
05 Canarias;2022;2099;1836.99;Más de 150 m2;0.88;0.88
05 Canarias;2022;2099;1836.99;Más de 150 m2;0.88;0.88
05 Canarias;2022;2099;1836.99;Más de 150 m2;0.88;0.88
05 Canarias;2022;2099;1836.99;Más de 150 m2;0.88;0.88
05 Canarias;2022;2099;1836.99;Más de 150 m2;0.88;0.88
05 Canarias;2022;2099;1836.99;Más de 150 m2;0.88;0.88
05 Canarias;2022;2099;1836.99;Más de 150 m2;0.88;0.88
05 Canarias;2022;2099;1836.99;Más de 150 m2;0.88;0.88
05 Canarias;2022;2099;1836.99;Más de 150 m2;0.88;0.88
06 Cantabria;2022;1500;1836.99;Total;1.22;1.22
06 Cantabria;2022;1500;1836.99;Total;1.22;1.22
06 Cantabria;2022;1500;1836.99;Total;1.22;1.22
06 Cantabria;2022;1500;1836.99;Total;1.22;1.22
06 Cantabria;2022;1500;1836.99;Total;1.22;1.22
06 Cantabria;2022;1500;1836.99;Total;1.22;1.22
06 Cantabria;2022;1500;1836.99;Total;1.22;1.22
06 Cantabria;2022;1500;1836.99;Total;1.22;1.22
06 Cantabria;2022;1500;1836.99;Total;1.22;1.22
06 Cantabria;2022;1500;1836.99;Menos de 46 m2;1.22;1.22
06 Cantabria;2022;1500;1836.99;Menos de 46 m2;1.22;1.22
06 Cantabria;2022;1500;1836.99;Menos de 46 m2;1.22;1.22
06 Cantabria;2022;1500;1836.99;Menos de 46 m2;1.22;1.22
06 Cantabria;2022;1500;1836.99;Menos de 46 m2;1.22;1.22
06 Cantabria;2022;1500;1836.99;Menos de 46 m2;1.22;1.22
06 Cantabria;2022;1500;1836.99;Entre 46 y 75 m2;1.22;1.22
06 Cantabria;2022;1500;1836.99;Entre 46 y 75 m2;1.22;1.22
06 Cantabria;2022;1500;1836.99;Entre 46 y 75 m2;1.22;1.22
06 Cantabria;2022;1500;1836.99;Entre 46 y 75 m2;1.22;1.22
06 Cantabria;2022;1500;1836.99;Entre 46 y 75 m2;1.22;1.22
06 Cantabria;2022;1500;1836.99;Entre 46 y 75 m2;1.22;1.22
06 Cantabria;2022;1500;1836.99;Entre 46 y 75 m2;1.22;1.22
06 Cantabria;2022;1500;1836.99;Entre 76 y 105 m2;1.22;1.22
06 Cantabria;2022;1500;1836.99;Entre 76 y 105 m2;1.22;1.22
06 Cantabria;2022;1500;1836.99;Entre 76 y 105 m2;1.22;1.22
06 Cantabria;2022;1500;1836.99;Entre 76 y 105 m2;1.22;1.22
06 Cantabria;2022;1500;1836.99;Entre 76 y 105 m2;1.22;1.22
06 Cantabria;2022;1500;1836.99;Entre 76 y 105 m2;1.22;1.22
06 Cantabria;2022;1500;1836.99;Entre 76 y 105 m2;1.22;1.22
06 Cantabria;2022;1500;1836.99;Entre 106 y 150 m2;1.22;1.22
06 Cantabria;2022;1500;1836.99;Entre 106 y 150 m2;1.22;1.22
06 Cantabria;2022;1500;1836.99;Entre 106 y 150 m2;1.22;1.22
06 Cantabria;2022;1500;1836.99;Entre 106 y 150 m2;1.22;1.22
06 Cantabria;2022;1500;1836.99;Entre 106 y 150 m2;1.22;1.22
06 Cantabria;2022;1500;1836.99;Entre 106 y 150 m2;1.22;1.22
06 Cantabria;2022;1500;1836.99;Entre 106 y 150 m2;1.22;1.22
06 Cantabria;2022;1500;1836.99;Más de 150 m2;1.22;1.22
06 Cantabria;2022;1500;1836.99;Más de 150 m2;1.22;1.22
06 Cantabria;2022;1500;1836.99;Más de 150 m2;1.22;1.22
06 Cantabria;2022;1500;1836.99;Más de 150 m2;1.22;1.22
06 Cantabria;2022;1500;1836.99;Más de 150 m2;1.22;1.22
06 Cantabria;2022;1500;1836.99;Más de 150 m2;1.22;1.22
06 Cantabria;2022;1500;1836.99;Más de 150 m2;1.22;1.22
06 Cantabria;2022;1500;1836.99;Más de 150 m2;1.22;1.22
06 Cantabria;2022;1500;1836.99;Más de 150 m2;1.22;1.22
07 Castilla Y Leon;2022;1137;1836.99;Total;1.62;1.62
07 Castilla Y Leon;2022;1137;1836.99;Total;1.62;1.62
07 Castilla Y Leon;2022;1137;1836.99;Total;1.62;1.62
07 Castilla Y Leon;2022;1137;1836.99;Total;1.62;1.62
07 Castilla Y Leon;2022;1137;1836.99;Total;1.62;1.62
07 Castilla Y Leon;2022;1137;1836.99;Total;1.62;1.62
07 Castilla Y Leon;2022;1137;1836.99;Total;1.62;1.62
07 Castilla Y Leon;2022;1137;1836.99;Total;1.62;1.62
07 Castilla Y Leon;2022;1137;1836.99;Menos de 46 m2;1.62;1.62
07 Castilla Y Leon;2022;1137;1836.99;Menos de 46 m2;1.62;1.62
07 Castilla Y Leon;2022;1137;1836.99;Menos de 46 m2;1.62;1.62
07 Castilla Y Leon;2022;1137;1836.99;Menos de 46 m2;1.62;1.62
07 Castilla Y Leon;2022;1137;1836.99;Menos de 46 m2;1.62;1.62
07 Castilla Y Leon;2022;1137;1836.99;Entre 46 y 75 m2;1.62;1.62
07 Castilla Y Leon;2022;1137;1836.99;Entre 46 y 75 m2;1.62;1.62
07 Castilla Y Leon;2022;1137;1836.99;Entre 46 y 75 m2;1.62;1.62
07 Castilla Y Leon;2022;1137;1836.99;Entre 46 y 75 m2;1.62;1.62
07 Castilla Y Leon;2022;1137;1836.99;Entre 46 y 75 m2;1.62;1.62
07 Castilla Y Leon;2022;1137;1836.99;Entre 46 y 75 m2;1.62;1.62
07 Castilla Y Leon;2022;1137;1836.99;Entre 46 y 75 m2;1.62;1.62
07 Castilla Y Leon;2022;1137;1836.99;Entre 46 y 75 m2;1.62;1.62
07 Castilla Y Leon;2022;1137;1836.99;Entre 76 y 105 m2;1.62;1.62
07 Castilla Y Leon;2022;1137;1836.99;Entre 76 y 105 m2;1.62;1.62
07 Castilla Y Leon;2022;1137;1836.99;Entre 76 y 105 m2;1.62;1.62
07 Castilla Y Leon;2022;1137;1836.99;Entre 76 y 105 m2;1.62;1.62
07 Castilla Y Leon;2022;1137;1836.99;Entre 76 y 105 m2;1.62;1.62
07 Castilla Y Leon;2022;1137;1836.99;Entre 76 y 105 m2;1.62;1.62
07 Castilla Y Leon;2022;1137;1836.99;Entre 76 y 105 m2;1.62;1.62
07 Castilla Y Leon;2022;1137;1836.99;Entre 106 y 150 m2;1.62;1.62
07 Castilla Y Leon;2022;1137;1836.99;Entre 106 y 150 m2;1.62;1.62
07 Castilla Y Leon;2022;1137;1836.99;Entre 106 y 150 m2;1.62;1.62
07 Castilla Y Leon;2022;1137;1836.99;Entre 106 y 150 m2;1.62;1.62
07 Castilla Y Leon;2022;1137;1836.99;Entre 106 y 150 m2;1.62;1.62
07 Castilla Y Leon;2022;1137;1836.99;Entre 106 y 150 m2;1.62;1.62
07 Castilla Y Leon;2022;1137;1836.99;Entre 106 y 150 m2;1.62;1.62
07 Castilla Y Leon;2022;1137;1836.99;Más de 150 m2;1.62;1.62
07 Castilla Y Leon;2022;1137;1836.99;Más de 150 m2;1.62;1.62
07 Castilla Y Leon;2022;1137;1836.99;Más de 150 m2;1.62;1.62
07 Castilla Y Leon;2022;1137;1836.99;Más de 150 m2;1.62;1.62
07 Castilla Y Leon;2022;1137;1836.99;Más de 150 m2;1.62;1.62
07 Castilla Y Leon;2022;1137;1836.99;Más de 150 m2;1.62;1.62
07 Castilla Y Leon;2022;1137;1836.99;Más de 150 m2;1.62;1.62
07 Castilla Y Leon;2022;1137;1836.99;Más de 150 m2;1.62;1.62
08 Castilla-La Mancha;2022;889;1836.99;Total;2.07;2.07
08 Castilla-La Mancha;2022;889;1836.99;Total;2.07;2.07
08 Castilla-La Mancha;2022;889;1836.99;Total;2.07;2.07
08 Castilla-La Mancha;2022;889;1836.99;Total;2.07;2.07
08 Castilla-La Mancha;2022;889;1836.99;Total;2.07;2.07
08 Castilla-La Mancha;2022;889;1836.99;Total;2.07;2.07
08 Castilla-La Mancha;2022;889;1836.99;Total;2.07;2.07
08 Castilla-La Mancha;2022;889;1836.99;Total;2.07;2.07
08 Castilla-La Mancha;2022;889;1836.99;Total;2.07;2.07
08 Castilla-La Mancha;2022;889;1836.99;Menos de 46 m2;2.07;2.07
08 Castilla-La Mancha;2022;889;1836.99;Menos de 46 m2;2.07;2.07
08 Castilla-La Mancha;2022;889;1836.99;Menos de 46 m2;2.07;2.07
08 Castilla-La Mancha;2022;889;1836.99;Menos de 46 m2;2.07;2.07
08 Castilla-La Mancha;2022;889;1836.99;Menos de 46 m2;2.07;2.07
08 Castilla-La Mancha;2022;889;1836.99;Entre 46 y 75 m2;2.07;2.07
08 Castilla-La Mancha;2022;889;1836.99;Entre 46 y 75 m2;2.07;2.07
08 Castilla-La Mancha;2022;889;1836.99;Entre 46 y 75 m2;2.07;2.07
08 Castilla-La Mancha;2022;889;1836.99;Entre 46 y 75 m2;2.07;2.07
08 Castilla-La Mancha;2022;889;1836.99;Entre 46 y 75 m2;2.07;2.07
08 Castilla-La Mancha;2022;889;1836.99;Entre 46 y 75 m2;2.07;2.07
08 Castilla-La Mancha;2022;889;1836.99;Entre 46 y 75 m2;2.07;2.07
08 Castilla-La Mancha;2022;889;1836.99;Entre 76 y 105 m2;2.07;2.07
08 Castilla-La Mancha;2022;889;1836.99;Entre 76 y 105 m2;2.07;2.07
08 Castilla-La Mancha;2022;889;1836.99;Entre 76 y 105 m2;2.07;2.07
08 Castilla-La Mancha;2022;889;1836.99;Entre 76 y 105 m2;2.07;2.07
08 Castilla-La Mancha;2022;889;1836.99;Entre 76 y 105 m2;2.07;2.07
08 Castilla-La Mancha;2022;889;1836.99;Entre 76 y 105 m2;2.07;2.07
08 Castilla-La Mancha;2022;889;1836.99;Entre 76 y 105 m2;2.07;2.07
08 Castilla-La Mancha;2022;889;1836.99;Entre 106 y 150 m2;2.07;2.07
08 Castilla-La Mancha;2022;889;1836.99;Entre 106 y 150 m2;2.07;2.07
08 Castilla-La Mancha;2022;889;1836.99;Entre 106 y 150 m2;2.07;2.07
08 Castilla-La Mancha;2022;889;1836.99;Entre 106 y 150 m2;2.07;2.07
08 Castilla-La Mancha;2022;889;1836.99;Entre 106 y 150 m2;2.07;2.07
08 Castilla-La Mancha;2022;889;1836.99;Entre 106 y 150 m2;2.07;2.07
08 Castilla-La Mancha;2022;889;1836.99;Entre 106 y 150 m2;2.07;2.07
08 Castilla-La Mancha;2022;889;1836.99;Entre 106 y 150 m2;2.07;2.07
08 Castilla-La Mancha;2022;889;1836.99;Más de 150 m2;2.07;2.07
08 Castilla-La Mancha;2022;889;1836.99;Más de 150 m2;2.07;2.07
08 Castilla-La Mancha;2022;889;1836.99;Más de 150 m2;2.07;2.07
08 Castilla-La Mancha;2022;889;1836.99;Más de 150 m2;2.07;2.07
08 Castilla-La Mancha;2022;889;1836.99;Más de 150 m2;2.07;2.07
08 Castilla-La Mancha;2022;889;1836.99;Más de 150 m2;2.07;2.07
08 Castilla-La Mancha;2022;889;1836.99;Más de 150 m2;2.07;2.07
08 Castilla-La Mancha;2022;889;1836.99;Más de 150 m2;2.07;2.07
09 Cataluna;2022;2295;1836.99;Total;0.8;0.8
09 Cataluna;2022;2295;1836.99;Total;0.8;0.8
09 Cataluna;2022;2295;1836.99;Total;0.8;0.8
09 Cataluna;2022;2295;1836.99;Total;0.8;0.8
09 Cataluna;2022;2295;1836.99;Total;0.8;0.8
09 Cataluna;2022;2295;1836.99;Total;0.8;0.8
09 Cataluna;2022;2295;1836.99;Total;0.8;0.8
09 Cataluna;2022;2295;1836.99;Total;0.8;0.8
09 Cataluna;2022;2295;1836.99;Total;0.8;0.8
09 Cataluna;2022;2295;1836.99;Menos de 46 m2;0.8;0.8
09 Cataluna;2022;2295;1836.99;Menos de 46 m2;0.8;0.8
09 Cataluna;2022;2295;1836.99;Menos de 46 m2;0.8;0.8
09 Cataluna;2022;2295;1836.99;Menos de 46 m2;0.8;0.8
09 Cataluna;2022;2295;1836.99;Menos de 46 m2;0.8;0.8
09 Cataluna;2022;2295;1836.99;Menos de 46 m2;0.8;0.8
09 Cataluna;2022;2295;1836.99;Entre 46 y 75 m2;0.8;0.8
09 Cataluna;2022;2295;1836.99;Entre 46 y 75 m2;0.8;0.8
09 Cataluna;2022;2295;1836.99;Entre 46 y 75 m2;0.8;0.8
09 Cataluna;2022;2295;1836.99;Entre 46 y 75 m2;0.8;0.8
09 Cataluna;2022;2295;1836.99;Entre 46 y 75 m2;0.8;0.8
09 Cataluna;2022;2295;1836.99;Entre 46 y 75 m2;0.8;0.8
09 Cataluna;2022;2295;1836.99;Entre 46 y 75 m2;0.8;0.8
09 Cataluna;2022;2295;1836.99;Entre 46 y 75 m2;0.8;0.8
09 Cataluna;2022;2295;1836.99;Entre 46 y 75 m2;0.8;0.8
09 Cataluna;2022;2295;1836.99;Entre 76 y 105 m2;0.8;0.8
09 Cataluna;2022;2295;1836.99;Entre 76 y 105 m2;0.8;0.8
09 Cataluna;2022;2295;1836.99;Entre 76 y 105 m2;0.8;0.8
09 Cataluna;2022;2295;1836.99;Entre 76 y 105 m2;0.8;0.8
09 Cataluna;2022;2295;1836.99;Entre 76 y 105 m2;0.8;0.8
09 Cataluna;2022;2295;1836.99;Entre 76 y 105 m2;0.8;0.8
09 Cataluna;2022;2295;1836.99;Entre 76 y 105 m2;0.8;0.8
09 Cataluna;2022;2295;1836.99;Entre 76 y 105 m2;0.8;0.8
09 Cataluna;2022;2295;1836.99;Entre 76 y 105 m2;0.8;0.8
09 Cataluna;2022;2295;1836.99;Entre 106 y 150 m2;0.8;0.8
09 Cataluna;2022;2295;1836.99;Entre 106 y 150 m2;0.8;0.8
09 Cataluna;2022;2295;1836.99;Entre 106 y 150 m2;0.8;0.8
09 Cataluna;2022;2295;1836.99;Entre 106 y 150 m2;0.8;0.8
09 Cataluna;2022;2295;1836.99;Entre 106 y 150 m2;0.8;0.8
09 Cataluna;2022;2295;1836.99;Entre 106 y 150 m2;0.8;0.8
09 Cataluna;2022;2295;1836.99;Entre 106 y 150 m2;0.8;0.8
09 Cataluna;2022;2295;1836.99;Entre 106 y 150 m2;0.8;0.8
09 Cataluna;2022;2295;1836.99;Entre 106 y 150 m2;0.8;0.8
09 Cataluna;2022;2295;1836.99;Más de 150 m2;0.8;0.8
09 Cataluna;2022;2295;1836.99;Más de 150 m2;0.8;0.8
09 Cataluna;2022;2295;1836.99;Más de 150 m2;0.8;0.8
09 Cataluna;2022;2295;1836.99;Más de 150 m2;0.8;0.8
09 Cataluna;2022;2295;1836.99;Más de 150 m2;0.8;0.8
09 Cataluna;2022;2295;1836.99;Más de 150 m2;0.8;0.8
09 Cataluna;2022;2295;1836.99;Más de 150 m2;0.8;0.8
09 Cataluna;2022;2295;1836.99;Más de 150 m2;0.8;0.8
09 Cataluna;2022;2295;1836.99;Más de 150 m2;0.8;0.8
10 Comunitat Valenciana;2022;1596;1836.99;Total;1.15;1.15
10 Comunitat Valenciana;2022;1596;1836.99;Total;1.15;1.15
10 Comunitat Valenciana;2022;1596;1836.99;Total;1.15;1.15
10 Comunitat Valenciana;2022;1596;1836.99;Total;1.15;1.15
10 Comunitat Valenciana;2022;1596;1836.99;Total;1.15;1.15
10 Comunitat Valenciana;2022;1596;1836.99;Total;1.15;1.15
10 Comunitat Valenciana;2022;1596;1836.99;Total;1.15;1.15
10 Comunitat Valenciana;2022;1596;1836.99;Total;1.15;1.15
